dataHoraFim,voteId,idProposicao,com_governo,contra_governo
2012-04-22,,,,
2012-04-23,,,,
2012-04-24,,,,
2012-04-25,,,,
2012-04-26,,,,
2012-04-27,,,,
2012-04-28,,,,
2012-04-29,,,,
2012-04-30,,,,
2012-05-01,,,,
2012-05-02,,,,
2012-05-03,,,,
2012-05-04,,,,
2012-05-05,,,,
2012-05-06,,,,
2012-05-07,,,,
2012-05-08,,,,
2012-05-09,4981.0,230692.0,188.0,186.0
2012-05-10,,,,
2012-05-11,,,,
2012-05-12,,,,
2012-05-13,,,,
2012-05-14,,,,
2012-05-15,4985.0,231198.0,229.0,51.0
2012-05-16,,,,
2012-05-17,,,,
2012-05-18,,,,
2012-05-19,,,,
2012-05-20,,,,
2012-05-21,,,,
2012-05-22,,,,
2012-05-23,,,,
2012-05-24,,,,
2012-05-25,,,,
2012-05-26,,,,
2012-05-27,,,,
2012-05-28,,,,
2012-05-29,,,,
2012-05-30,5001.0,232826.0,361.0,2.0
2012-05-31,,,,
2012-06-01,,,,
2012-06-02,,,,
2012-06-03,,,,
2012-06-04,,,,
2012-06-05,,,,
2012-06-06,,,,
2012-06-07,,,,
2012-06-08,,,,
2012-06-09,,,,
2012-06-10,,,,
2012-06-11,,,,
2012-06-12,5009.0,232936.0,221.0,156.0
2012-06-13,5012.0,234146.0,236.0,23.0
2012-06-14,,,,
2012-06-15,,,,
2012-06-16,,,,
2012-06-17,,,,
2012-06-18,,,,
2012-06-19,,,,
2012-06-20,,,,
2012-06-21,,,,
2012-06-22,,,,
2012-06-23,,,,
2012-06-24,,,,
2012-06-25,,,,
2012-06-26,5018.0,234630.0,326.0,2.0
2012-06-27,5021.0,235532.0,24.0,188.0
2012-06-28,,,,
2012-06-29,,,,
2012-06-30,,,,
2012-07-01,,,,
2012-07-02,,,,
2012-07-03,5025.5,235906.0,259.0,35.5
2012-07-04,,,,
2012-07-05,,,,
2012-07-06,,,,
2012-07-07,,,,
2012-07-08,,,,
2012-07-09,,,,
2012-07-10,,,,
2012-07-11,,,,
2012-07-12,,,,
2012-07-13,,,,
2012-07-14,,,,
2012-07-15,,,,
2012-07-16,,,,
2012-07-17,,,,
2012-07-18,,,,
2012-07-19,,,,
2012-07-20,,,,
2012-07-21,,,,
2012-07-22,,,,
2012-07-23,,,,
2012-07-24,,,,
2012-07-25,,,,
2012-07-26,,,,
2012-07-27,,,,
2012-07-28,,,,
2012-07-29,,,,
2012-07-30,,,,
2012-07-31,,,,
2012-08-01,,,,
2012-08-02,,,,
2012-08-03,,,,
2012-08-04,,,,
2012-08-05,,,,
2012-08-06,,,,
2012-08-07,,,,
2012-08-08,,,,
2012-08-09,,,,
2012-08-10,,,,
2012-08-11,,,,
2012-08-12,,,,
2012-08-13,,,,
2012-08-14,,,,
2012-08-15,,,,
2012-08-16,,,,
2012-08-17,,,,
2012-08-18,,,,
2012-08-19,,,,
2012-08-20,,,,
2012-08-21,,,,
2012-08-22,,,,
2012-08-23,,,,
2012-08-24,,,,
2012-08-25,,,,
2012-08-26,,,,
2012-08-27,,,,
2012-08-28,,,,
2012-08-29,,,,
2012-08-30,,,,
2012-08-31,,,,
2012-09-01,,,,
2012-09-02,,,,
2012-09-03,,,,
2012-09-04,5083.0,262416.0,231.0,106.0
2012-09-05,,,,
2012-09-06,,,,
2012-09-07,,,,
2012-09-08,,,,
2012-09-09,,,,
2012-09-10,,,,
2012-09-11,,,,
2012-09-12,,,,
2012-09-13,,,,
2012-09-14,,,,
2012-09-15,,,,
2012-09-16,,,,
2012-09-17,,,,
2012-09-18,5094.0,263784.0,209.0,63.0
2012-09-19,,,,
2012-09-20,,,,
2012-09-21,,,,
2012-09-22,,,,
2012-09-23,,,,
2012-09-24,,,,
2012-09-25,,,,
2012-09-26,,,,
2012-09-27,,,,
2012-09-28,,,,
2012-09-29,,,,
2012-09-30,,,,
2012-10-01,,,,
2012-10-02,,,,
2012-10-03,,,,
2012-10-04,,,,
2012-10-05,,,,
2012-10-06,,,,
2012-10-07,,,,
2012-10-08,,,,
2012-10-09,,,,
2012-10-10,,,,
2012-10-11,,,,
2012-10-12,,,,
2012-10-13,,,,
2012-10-14,,,,
2012-10-15,,,,
2012-10-16,,,,
2012-10-17,,,,
2012-10-18,,,,
2012-10-19,,,,
2012-10-20,,,,
2012-10-21,,,,
2012-10-22,,,,
2012-10-23,,,,
2012-10-24,,,,
2012-10-25,,,,
2012-10-26,,,,
2012-10-27,,,,
2012-10-28,,,,
2012-10-29,,,,
2012-10-30,,,,
2012-10-31,5111.0,265332.0,294.0,16.0
2012-11-01,,,,
2012-11-02,,,,
2012-11-03,,,,
2012-11-04,,,,
2012-11-05,,,,
2012-11-06,5121.0,260976.0,167.5,255.5
2012-11-07,5128.0,266376.0,297.0,66.0
2012-11-08,,,,
2012-11-09,,,,
2012-11-10,,,,
2012-11-11,,,,
2012-11-12,,,,
2012-11-13,,,,
2012-11-14,,,,
2012-11-15,,,,
2012-11-16,,,,
2012-11-17,,,,
2012-11-18,,,,
2012-11-19,,,,
2012-11-20,5147.0,267984.0,195.0,100.0
2012-11-21,5154.0,268272.0,359.0,3.0
2012-11-22,,,,
2012-11-23,,,,
2012-11-24,,,,
2012-11-25,,,,
2012-11-26,,,,
2012-11-27,,,,
2012-11-28,5161.0,270984.0,278.6666666666667,3.6666666666666665
2012-11-29,,,,
2012-11-30,,,,
2012-12-01,,,,
2012-12-02,,,,
2012-12-03,,,,
2012-12-04,5164.0,271464.0,347.0,6.0
2012-12-05,,,,
2012-12-06,,,,
2012-12-07,,,,
2012-12-08,,,,
2012-12-09,,,,
2012-12-10,,,,
2012-12-11,,,,
2012-12-12,5177.5,274236.0,112.0,160.0
2012-12-13,,,,
2012-12-14,,,,
2012-12-15,,,,
2012-12-16,,,,
2012-12-17,,,,
2012-12-18,5181.5,274200.0,181.5,81.5
2012-12-19,,,,
2012-12-20,,,,
2012-12-21,,,,
2012-12-22,,,,
2012-12-23,,,,
2012-12-24,,,,
2012-12-25,,,,
2012-12-26,,,,
2012-12-27,,,,
2012-12-28,,,,
2012-12-29,,,,
2012-12-30,,,,
2012-12-31,,,,
2013-01-01,,,,
2013-01-02,,,,
2013-01-03,,,,
2013-01-04,,,,
2013-01-05,,,,
2013-01-06,,,,
2013-01-07,,,,
2013-01-08,,,,
2013-01-09,,,,
2013-01-10,,,,
2013-01-11,,,,
2013-01-12,,,,
2013-01-13,,,,
2013-01-14,,,,
2013-01-15,,,,
2013-01-16,,,,
2013-01-17,,,,
2013-01-18,,,,
2013-01-19,,,,
2013-01-20,,,,
2013-01-21,,,,
2013-01-22,,,,
2013-01-23,,,,
2013-01-24,,,,
2013-01-25,,,,
2013-01-26,,,,
2013-01-27,,,,
2013-01-28,,,,
2013-01-29,,,,
2013-01-30,,,,
2013-01-31,,,,
2013-02-01,,,,
2013-02-02,,,,
2013-02-03,,,,
2013-02-04,,,,
2013-02-05,,,,
2013-02-06,,,,
2013-02-07,,,,
2013-02-08,,,,
2013-02-09,,,,
2013-02-10,,,,
2013-02-11,,,,
2013-02-12,,,,
2013-02-13,,,,
2013-02-14,,,,
2013-02-15,,,,
2013-02-16,,,,
2013-02-17,,,,
2013-02-18,,,,
2013-02-19,,,,
2013-02-20,5187.0,262545.0,229.0,68.0
2013-02-21,,,,
2013-02-22,,,,
2013-02-23,,,,
2013-02-24,,,,
2013-02-25,,,,
2013-02-26,5200.0,264143.5,209.5,167.5
2013-02-27,5207.0,264661.0,266.0,84.0
2013-02-28,,,,
2013-03-01,,,,
2013-03-02,,,,
2013-03-03,,,,
2013-03-04,,,,
2013-03-05,,,,
2013-03-06,5218.0,265374.0,208.0,195.0
2013-03-07,,,,
2013-03-08,,,,
2013-03-09,,,,
2013-03-10,,,,
2013-03-11,,,,
2013-03-12,5225.0,265880.0,345.0,64.0
2013-03-13,,,,
2013-03-14,,,,
2013-03-15,,,,
2013-03-16,,,,
2013-03-17,,,,
2013-03-18,,,,
2013-03-19,5232.0,266892.0,217.0,213.0
2013-03-20,5234.0,267421.0,179.0,196.0
2013-03-21,,,,
2013-03-22,,,,
2013-03-23,,,,
2013-03-24,,,,
2013-03-25,,,,
2013-03-26,,,,
2013-03-27,,,,
2013-03-28,,,,
2013-03-29,,,,
2013-03-30,,,,
2013-03-31,,,,
2013-04-01,,,,
2013-04-02,,,,
2013-04-03,,,,
2013-04-04,,,,
2013-04-05,,,,
2013-04-06,,,,
2013-04-07,,,,
2013-04-08,,,,
2013-04-09,5268.0,270848.0,278.0,122.0
2013-04-10,,,,
2013-04-11,,,,
2013-04-12,,,,
2013-04-13,,,,
2013-04-14,,,,
2013-04-15,,,,
2013-04-16,,,,
2013-04-17,,,,
2013-04-18,,,,
2013-04-19,,,,
2013-04-20,,,,
2013-04-21,,,,
2013-04-22,,,,
2013-04-23,,,,
2013-04-24,5320.0,272918.0,307.0,5.0
2013-04-25,,,,
2013-04-26,,,,
2013-04-27,,,,
2013-04-28,,,,
2013-04-29,,,,
2013-04-30,,,,
2013-05-01,,,,
2013-05-02,,,,
2013-05-03,,,,
2013-05-04,,,,
2013-05-05,,,,
2013-05-06,,,,
2013-05-07,5327.0,273401.0,400.0,21.0
2013-05-08,5331.5,273665.5,261.5,136.0
2013-05-09,,,,
2013-05-10,,,,
2013-05-11,,,,
2013-05-12,,,,
2013-05-13,,,,
2013-05-14,5336.25,274884.5,245.75,96.5
2013-05-15,5358.7,274939.7,236.0,92.4
2013-05-16,5380.0,275061.6,239.6,56.4
2013-05-17,,,,
2013-05-18,,,,
2013-05-19,,,,
2013-05-20,,,,
2013-05-21,5399.0,288654.0,235.5,83.25
2013-05-22,,,,
2013-05-23,,,,
2013-05-24,,,,
2013-05-25,,,,
2013-05-26,,,,
2013-05-27,5418.0,290184.0,217.0,87.0
2013-05-28,5429.0,290352.0,224.0,48.0
2013-05-29,,,,
2013-05-30,,,,
2013-05-31,,,,
2013-06-01,,,,
2013-06-02,,,,
2013-06-03,,,,
2013-06-04,5453.5,290964.0,226.5,99.83333333333333
2013-06-05,,,,
2013-06-06,,,,
2013-06-07,,,,
2013-06-08,,,,
2013-06-09,,,,
2013-06-10,,,,
2013-06-11,5469.666666666667,292432.0,191.66666666666666,130.0
2013-06-12,5479.0,292680.0,110.0,44.5
2013-06-13,,,,
2013-06-14,,,,
2013-06-15,,,,
2013-06-16,,,,
2013-06-17,,,,
2013-06-18,,,,
2013-06-19,,,,
2013-06-20,,,,
2013-06-21,,,,
2013-06-22,,,,
2013-06-23,,,,
2013-06-24,,,,
2013-06-25,5495.0,293400.0,431.0,12.0
2013-06-26,5502.0,294096.0,343.5,8.0
2013-06-27,,,,
2013-06-28,,,,
2013-06-29,,,,
2013-06-30,,,,
2013-07-01,,,,
2013-07-02,5512.0,294696.0,150.0,241.0
2013-07-03,5516.5,293616.0,252.0,162.0
2013-07-04,,,,
2013-07-05,,,,
2013-07-06,,,,
2013-07-07,,,,
2013-07-08,,,,
2013-07-09,,,,
2013-07-10,5526.0,296352.0,333.0,12.0
2013-07-11,,,,
2013-07-12,,,,
2013-07-13,,,,
2013-07-14,,,,
2013-07-15,,,,
2013-07-16,,,,
2013-07-17,,,,
2013-07-18,,,,
2013-07-19,,,,
2013-07-20,,,,
2013-07-21,,,,
2013-07-22,,,,
2013-07-23,,,,
2013-07-24,,,,
2013-07-25,,,,
2013-07-26,,,,
2013-07-27,,,,
2013-07-28,,,,
2013-07-29,,,,
2013-07-30,,,,
2013-07-31,,,,
2013-08-01,,,,
2013-08-02,,,,
2013-08-03,,,,
2013-08-04,,,,
2013-08-05,,,,
2013-08-06,,,,
2013-08-07,,,,
2013-08-08,,,,
2013-08-09,,,,
2013-08-10,,,,
2013-08-11,,,,
2013-08-12,,,,
2013-08-13,,,,
2013-08-14,,,,
2013-08-15,,,,
2013-08-16,,,,
2013-08-17,,,,
2013-08-18,,,,
2013-08-19,,,,
2013-08-20,,,,
2013-08-21,,,,
2013-08-22,,,,
2013-08-23,,,,
2013-08-24,,,,
2013-08-25,,,,
2013-08-26,,,,
2013-08-27,,,,
2013-08-28,,,,
2013-08-29,,,,
2013-08-30,,,,
2013-08-31,,,,
2013-09-01,,,,
2013-09-02,,,,
2013-09-03,,,,
2013-09-04,,,,
2013-09-05,,,,
2013-09-06,,,,
2013-09-07,,,,
2013-09-08,,,,
2013-09-09,,,,
2013-09-10,5596.0,302064.0,324.0,43.0
2013-09-11,,,,
2013-09-12,,,,
2013-09-13,,,,
2013-09-14,,,,
2013-09-15,,,,
2013-09-16,,,,
2013-09-17,,,,
2013-09-18,5603.0,302544.0,201.0,132.0
2013-09-19,,,,
2013-09-20,,,,
2013-09-21,,,,
2013-09-22,,,,
2013-09-23,,,,
2013-09-24,,,,
2013-09-25,5607.333333333333,303136.0,209.0,124.66666666666667
2013-09-26,,,,
2013-09-27,,,,
2013-09-28,,,,
2013-09-29,,,,
2013-09-30,,,,
2013-10-01,,,,
2013-10-02,,,,
2013-10-03,,,,
2013-10-04,,,,
2013-10-05,,,,
2013-10-06,,,,
2013-10-07,,,,
2013-10-08,5630.0,304104.0,286.0,69.0
2013-10-09,5640.75,291893.0,239.0,71.0
2013-10-10,,,,
2013-10-11,,,,
2013-10-12,,,,
2013-10-13,,,,
2013-10-14,,,,
2013-10-15,,,,
2013-10-16,,,,
2013-10-17,,,,
2013-10-18,,,,
2013-10-19,,,,
2013-10-20,,,,
2013-10-21,,,,
2013-10-22,5682.0,268338.0,271.0,15.0
2013-10-23,5693.5,268761.5,196.5,127.83333333333333
2013-10-24,,,,
2013-10-25,,,,
2013-10-26,,,,
2013-10-27,,,,
2013-10-28,,,,
2013-10-29,5700.0,263781.0,401.0,8.0
2013-10-30,,,,
2013-10-31,,,,
2013-11-01,,,,
2013-11-02,,,,
2013-11-03,,,,
2013-11-04,,,,
2013-11-05,5705.5,269997.0,360.0,7.5
2013-11-06,,,,
2013-11-07,,,,
2013-11-08,,,,
2013-11-09,,,,
2013-11-10,,,,
2013-11-11,,,,
2013-11-12,,,,
2013-11-13,,,,
2013-11-14,,,,
2013-11-15,,,,
2013-11-16,,,,
2013-11-17,,,,
2013-11-18,,,,
2013-11-19,,,,
2013-11-20,,,,
2013-11-21,,,,
2013-11-22,,,,
2013-11-23,,,,
2013-11-24,,,,
2013-11-25,,,,
2013-11-26,,,,
2013-11-27,,,,
2013-11-28,,,,
2013-11-29,,,,
2013-11-30,,,,
2013-12-01,,,,
2013-12-02,,,,
2013-12-03,,,,
2013-12-04,5729.0,273136.5,298.0,27.0
2013-12-05,,,,
2013-12-06,,,,
2013-12-07,,,,
2013-12-08,,,,
2013-12-09,,,,
2013-12-10,,,,
2013-12-11,5737.0,286902.0,258.0,57.0
2013-12-12,,,,
2013-12-13,,,,
2013-12-14,,,,
2013-12-15,,,,
2013-12-16,,,,
2013-12-17,,,,
2013-12-18,,,,
2013-12-19,,,,
2013-12-20,,,,
2013-12-21,,,,
2013-12-22,,,,
2013-12-23,,,,
2013-12-24,,,,
2013-12-25,,,,
2013-12-26,,,,
2013-12-27,,,,
2013-12-28,,,,
2013-12-29,,,,
2013-12-30,,,,
2013-12-31,,,,
2014-01-01,,,,
2014-01-02,,,,
2014-01-03,,,,
2014-01-04,,,,
2014-01-05,,,,
2014-01-06,,,,
2014-01-07,,,,
2014-01-08,,,,
2014-01-09,,,,
2014-01-10,,,,
2014-01-11,,,,
2014-01-12,,,,
2014-01-13,,,,
2014-01-14,,,,
2014-01-15,,,,
2014-01-16,,,,
2014-01-17,,,,
2014-01-18,,,,
2014-01-19,,,,
2014-01-20,,,,
2014-01-21,,,,
2014-01-22,,,,
2014-01-23,,,,
2014-01-24,,,,
2014-01-25,,,,
2014-01-26,,,,
2014-01-27,,,,
2014-01-28,,,,
2014-01-29,,,,
2014-01-30,,,,
2014-01-31,,,,
2014-02-01,,,,
2014-02-02,,,,
2014-02-03,,,,
2014-02-04,5746.0,270123.0,159.0,209.0
2014-02-05,,,,
2014-02-06,,,,
2014-02-07,,,,
2014-02-08,,,,
2014-02-09,,,,
2014-02-10,,,,
2014-02-11,5757.0,271950.0,102.0,284.0
2014-02-12,,,,
2014-02-13,,,,
2014-02-14,,,,
2014-02-15,,,,
2014-02-16,,,,
2014-02-17,,,,
2014-02-18,,,,
2014-02-19,,,,
2014-02-20,,,,
2014-02-21,,,,
2014-02-22,,,,
2014-02-23,,,,
2014-02-24,,,,
2014-02-25,5771.0,276171.0,80.0,279.0
2014-02-26,,,,
2014-02-27,,,,
2014-02-28,,,,
2014-03-01,,,,
2014-03-02,,,,
2014-03-03,,,,
2014-03-04,,,,
2014-03-05,,,,
2014-03-06,,,,
2014-03-07,,,,
2014-03-08,,,,
2014-03-09,,,,
2014-03-10,,,,
2014-03-11,5775.0,276087.0,28.0,373.0
2014-03-12,,,,
2014-03-13,,,,
2014-03-14,,,,
2014-03-15,,,,
2014-03-16,,,,
2014-03-17,,,,
2014-03-18,,,,
2014-03-19,5796.0,277599.0,365.0,8.0
2014-03-20,,,,
2014-03-21,,,,
2014-03-22,,,,
2014-03-23,,,,
2014-03-24,,,,
2014-03-25,,,,
2014-03-26,5802.0,274848.0,315.0,44.0
2014-03-27,,,,
2014-03-28,,,,
2014-03-29,,,,
2014-03-30,,,,
2014-03-31,,,,
2014-04-01,,,,
2014-04-02,5826.0,279447.0,175.0,188.0
2014-04-03,,,,
2014-04-04,,,,
2014-04-05,,,,
2014-04-06,,,,
2014-04-07,5835.0,279825.0,193.0,52.0
2014-04-08,,,,
2014-04-09,5850.5,280654.5,187.0,152.5
2014-04-10,,,,
2014-04-11,,,,
2014-04-12,,,,
2014-04-13,,,,
2014-04-14,,,,
2014-04-15,,,,
2014-04-16,,,,
2014-04-17,,,,
2014-04-18,,,,
2014-04-19,,,,
2014-04-20,,,,
2014-04-21,,,,
2014-04-22,5860.0,294239.0,309.5,12.0
2014-04-23,5873.0,291434.0,358.0,5.0
2014-04-24,,,,
2014-04-25,,,,
2014-04-26,,,,
2014-04-27,,,,
2014-04-28,,,,
2014-04-29,5880.0,297132.0,268.0,74.0
2014-04-30,,,,
2014-05-01,,,,
2014-05-02,,,,
2014-05-03,,,,
2014-05-04,,,,
2014-05-05,,,,
2014-05-06,5890.5,297990.0,245.5,131.0
2014-05-07,,,,
2014-05-08,,,,
2014-05-09,,,,
2014-05-10,,,,
2014-05-11,,,,
2014-05-12,,,,
2014-05-13,,,,
2014-05-14,,,,
2014-05-15,,,,
2014-05-16,,,,
2014-05-17,,,,
2014-05-18,,,,
2014-05-19,,,,
2014-05-20,5902.0,300179.0,148.0,176.5
2014-05-21,5915.5,300927.0,216.0,73.0
2014-05-22,,,,
2014-05-23,,,,
2014-05-24,,,,
2014-05-25,,,,
2014-05-26,,,,
2014-05-27,5928.0,300718.0,242.5,58.0
2014-05-28,,,,
2014-05-29,,,,
2014-05-30,,,,
2014-05-31,,,,
2014-06-01,,,,
2014-06-02,,,,
2014-06-03,,,,
2014-06-04,5951.0,300446.6666666667,273.0,84.0
2014-06-05,,,,
2014-06-06,,,,
2014-06-07,,,,
2014-06-08,,,,
2014-06-09,,,,
2014-06-10,,,,
2014-06-11,,,,
2014-06-12,,,,
2014-06-13,,,,
2014-06-14,,,,
2014-06-15,,,,
2014-06-16,,,,
2014-06-17,,,,
2014-06-18,,,,
2014-06-19,,,,
2014-06-20,,,,
2014-06-21,,,,
2014-06-22,,,,
2014-06-23,,,,
2014-06-24,,,,
2014-06-25,,,,
2014-06-26,,,,
2014-06-27,,,,
2014-06-28,,,,
2014-06-29,,,,
2014-06-30,,,,
2014-07-01,,,,
2014-07-02,,,,
2014-07-03,,,,
2014-07-04,,,,
2014-07-05,,,,
2014-07-06,,,,
2014-07-07,,,,
2014-07-08,,,,
2014-07-09,,,,
2014-07-10,,,,
2014-07-11,,,,
2014-07-12,,,,
2014-07-13,,,,
2014-07-14,,,,
2014-07-15,5970.0,303644.0,54.0,328.0
2014-07-16,,,,
2014-07-17,,,,
2014-07-18,,,,
2014-07-19,,,,
2014-07-20,,,,
2014-07-21,,,,
2014-07-22,,,,
2014-07-23,,,,
2014-07-24,,,,
2014-07-25,,,,
2014-07-26,,,,
2014-07-27,,,,
2014-07-28,,,,
2014-07-29,,,,
2014-07-30,,,,
2014-07-31,,,,
2014-08-01,,,,
2014-08-02,,,,
2014-08-03,,,,
2014-08-04,,,,
2014-08-05,,,,
2014-08-06,,,,
2014-08-07,,,,
2014-08-08,,,,
2014-08-09,,,,
2014-08-10,,,,
2014-08-11,,,,
2014-08-12,,,,
2014-08-13,,,,
2014-08-14,,,,
2014-08-15,,,,
2014-08-16,,,,
2014-08-17,,,,
2014-08-18,,,,
2014-08-19,,,,
2014-08-20,,,,
2014-08-21,,,,
2014-08-22,,,,
2014-08-23,,,,
2014-08-24,,,,
2014-08-25,,,,
2014-08-26,,,,
2014-08-27,,,,
2014-08-28,,,,
2014-08-29,,,,
2014-08-30,,,,
2014-08-31,,,,
2014-09-01,,,,
2014-09-02,,,,
2014-09-03,,,,
2014-09-04,,,,
2014-09-05,,,,
2014-09-06,,,,
2014-09-07,,,,
2014-09-08,,,,
2014-09-09,,,,
2014-09-10,,,,
2014-09-11,,,,
2014-09-12,,,,
2014-09-13,,,,
2014-09-14,,,,
2014-09-15,,,,
2014-09-16,,,,
2014-09-17,,,,
2014-09-18,,,,
2014-09-19,,,,
2014-09-20,,,,
2014-09-21,,,,
2014-09-22,,,,
2014-09-23,,,,
2014-09-24,,,,
2014-09-25,,,,
2014-09-26,,,,
2014-09-27,,,,
2014-09-28,,,,
2014-09-29,,,,
2014-09-30,,,,
2014-10-01,,,,
2014-10-02,,,,
2014-10-03,,,,
2014-10-04,,,,
2014-10-05,,,,
2014-10-06,,,,
2014-10-07,5979.0,306108.0,134.0,123.0
2014-10-08,,,,
2014-10-09,,,,
2014-10-10,,,,
2014-10-11,,,,
2014-10-12,,,,
2014-10-13,,,,
2014-10-14,,,,
2014-10-15,,,,
2014-10-16,,,,
2014-10-17,,,,
2014-10-18,,,,
2014-10-19,,,,
2014-10-20,,,,
2014-10-21,,,,
2014-10-22,,,,
2014-10-23,,,,
2014-10-24,,,,
2014-10-25,,,,
2014-10-26,,,,
2014-10-27,,,,
2014-10-28,5992.5,306097.0,3.5,304.5
2014-10-29,,,,
2014-10-30,,,,
2014-10-31,,,,
2014-11-01,,,,
2014-11-02,,,,
2014-11-03,,,,
2014-11-04,6003.0,307846.0,101.0,218.0
2014-11-05,,,,
2014-11-06,,,,
2014-11-07,,,,
2014-11-08,,,,
2014-11-09,,,,
2014-11-10,,,,
2014-11-11,6008.5,308231.0,331.5,4.5
2014-11-12,,,,
2014-11-13,,,,
2014-11-14,,,,
2014-11-15,,,,
2014-11-16,,,,
2014-11-17,,,,
2014-11-18,,,,
2014-11-19,,,,
2014-11-20,,,,
2014-11-21,,,,
2014-11-22,,,,
2014-11-23,,,,
2014-11-24,,,,
2014-11-25,,,,
2014-11-26,,,,
2014-11-27,,,,
2014-11-28,,,,
2014-11-29,,,,
2014-11-30,,,,
2014-12-01,,,,
2014-12-02,,,,
2014-12-03,,,,
2014-12-04,,,,
2014-12-05,,,,
2014-12-06,,,,
2014-12-07,,,,
2014-12-08,,,,
2014-12-09,,,,
2014-12-10,,,,
2014-12-11,,,,
2014-12-12,,,,
2014-12-13,,,,
2014-12-14,,,,
2014-12-15,,,,
2014-12-16,6046.5,298105.5,352.5,49.5
2014-12-17,,,,
2014-12-18,,,,
2014-12-19,,,,
2014-12-20,,,,
2014-12-21,,,,
2014-12-22,,,,
2014-12-23,,,,
2014-12-24,,,,
2014-12-25,,,,
2014-12-26,,,,
2014-12-27,,,,
2014-12-28,,,,
2014-12-29,,,,
2014-12-30,,,,
2014-12-31,,,,
2015-01-01,,,,
2015-01-02,,,,
2015-01-03,,,,
2015-01-04,,,,
2015-01-05,,,,
2015-01-06,,,,
2015-01-07,,,,
2015-01-08,,,,
2015-01-09,,,,
2015-01-10,,,,
2015-01-11,,,,
2015-01-12,,,,
2015-01-13,,,,
2015-01-14,,,,
2015-01-15,,,,
2015-01-16,,,,
2015-01-17,,,,
2015-01-18,,,,
2015-01-19,,,,
2015-01-20,,,,
2015-01-21,,,,
2015-01-22,,,,
2015-01-23,,,,
2015-01-24,,,,
2015-01-25,,,,
2015-01-26,,,,
2015-01-27,,,,
2015-01-28,,,,
2015-01-29,,,,
2015-01-30,,,,
2015-01-31,,,,
2015-02-01,,,,
2015-02-02,,,,
2015-02-03,,,,
2015-02-04,,,,
2015-02-05,,,,
2015-02-06,,,,
2015-02-07,,,,
2015-02-08,,,,
2015-02-09,,,,
2015-02-10,6086.666666666667,400782.6666666667,346.6666666666667,103.0
2015-02-11,,,,
2015-02-12,,,,
2015-02-13,,,,
2015-02-14,,,,
2015-02-15,,,,
2015-02-16,,,,
2015-02-17,,,,
2015-02-18,,,,
2015-02-19,,,,
2015-02-20,,,,
2015-02-21,,,,
2015-02-22,,,,
2015-02-23,,,,
2015-02-24,,,,
2015-02-25,,,,
2015-02-26,,,,
2015-02-27,,,,
2015-02-28,,,,
2015-03-01,,,,
2015-03-02,,,,
2015-03-03,6106.0,406364.0,284.0,107.0
2015-03-04,,,,
2015-03-05,6116.0,407834.0,251.5,92.0
2015-03-06,,,,
2015-03-07,,,,
2015-03-08,,,,
2015-03-09,,,,
2015-03-10,6123.666666666667,407689.3333333333,285.0,132.66666666666666
2015-03-11,,,,
2015-03-12,6137.5,408688.0,254.5,89.5
2015-03-13,,,,
2015-03-14,,,,
2015-03-15,,,,
2015-03-16,,,,
2015-03-17,6143.0,409864.0,286.3333333333333,82.33333333333333
2015-03-18,6151.0,409864.0,226.0,211.0
2015-03-19,6158.0,411796.0,155.0,200.0
2015-03-20,,,,
2015-03-21,,,,
2015-03-22,,,,
2015-03-23,,,,
2015-03-24,6164.666666666667,412757.3333333333,300.6666666666667,100.33333333333333
2015-03-25,6174.5,415198.0,288.5,93.0
2015-03-26,6182.0,414792.0,315.5,22.5
2015-03-27,,,,
2015-03-28,,,,
2015-03-29,,,,
2015-03-30,6185.0,413084.0,181.0,218.0
2015-03-31,6191.0,415590.0,162.5,212.0
2015-04-01,,,,
2015-04-02,,,,
2015-04-03,,,,
2015-04-04,,,,
2015-04-05,,,,
2015-04-06,,,,
2015-04-07,6199.0,418012.0,193.5,269.5
2015-04-08,6204.0,418740.0,137.0,327.0
2015-04-09,6208.333333333333,419608.0,151.33333333333334,203.66666666666666
2015-04-10,,,,
2015-04-11,,,,
2015-04-12,,,,
2015-04-13,,,,
2015-04-14,,,,
2015-04-15,6221.0,421008.0,103.0,352.0
2015-04-16,6227.0,410060.0,377.0,12.0
2015-04-17,,,,
2015-04-18,,,,
2015-04-19,,,,
2015-04-20,,,,
2015-04-21,,,,
2015-04-22,,,,
2015-04-23,,,,
2015-04-24,,,,
2015-04-25,,,,
2015-04-26,,,,
2015-04-27,6240.0,423584.0,283.0,138.0
2015-04-28,6259.0,424620.0,320.0,138.0
2015-04-29,,,,
2015-04-30,,,,
2015-05-01,,,,
2015-05-02,,,,
2015-05-03,,,,
2015-05-04,,,,
2015-05-05,,,,
2015-05-06,6282.5,422440.6666666667,258.1666666666667,196.5
2015-05-07,6293.0,427438.6666666667,244.33333333333334,185.11111111111111
2015-05-08,,,,
2015-05-09,,,,
2015-05-10,,,,
2015-05-11,,,,
2015-05-12,6303.666666666667,428222.6666666667,261.0,172.33333333333334
2015-05-13,6312.166666666667,428848.0,256.6666666666667,195.83333333333334
2015-05-14,6321.0,429363.2,241.2,146.4
2015-05-15,,,,
2015-05-16,,,,
2015-05-17,,,,
2015-05-18,,,,
2015-05-19,6332.5,430131.3333333333,294.6666666666667,152.66666666666666
